city,town,n_trade_areas,total_town_store_count,town_lat,town_lon,vol_과학·기술,vol_교육,vol_보건의료,vol_부동산,vol_소매,vol_수리·개인,vol_숙박,vol_시설관리·임대,vol_예술·스포츠,vol_음식,town_label_ko,dom_cluster_id,dom_cluster_store_count,dom_cluster_label,description_ko
종로구,창신1동,10,920,37.571995283174644,127.0135823473903,93,16,36,34,336,62,47,41,26,229,중형 소매 상권,1,520,소형 소매 상권,"분석 결과, 종로구 창신1동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 920개의 점포 중, 약 520개가 이 핵심 상권 유형에 해당합니다."
종로구,창신2동,10,358,37.57411781425508,127.01067967186111,29,9,9,14,88,38,21,14,13,123,소형 음식 상권,1,159,소형 소매 상권,"분석 결과, 종로구 창신2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 358개의 점포 중, 약 159개가 이 핵심 상권 유형에 해당합니다."
종로구,창신3동,10,128,37.578540613644314,127.01397195401701,12,8,1,15,28,20,6,3,6,29,소형 음식 상권,1,59,소형 소매 상권,"분석 결과, 종로구 창신3동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 128개의 점포 중, 약 59개가 이 핵심 상권 유형에 해당합니다."
종로구,청운효자동,10,930,37.58148996739318,126.96956456407197,182,65,7,30,211,44,66,32,9,284,중형 음식 상권,1,355,소형 소매 상권,"분석 결과, 종로구 청운효자동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 930개의 점포 중, 약 355개가 이 핵심 상권 유형에 해당합니다."
종로구,평창동,10,657,37.608133568861675,126.96616213615542,138,62,17,36,152,48,5,38,25,136,소형 소매 상권,1,273,소형 소매 상권,"분석 결과, 종로구 평창동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 657개의 점포 중, 약 273개가 이 핵심 상권 유형에 해당합니다."
종로구,혜화동,10,1512,37.58532516403467,126.99902876916585,166,105,31,51,256,109,67,54,68,605,대형 음식 상권,1,527,소형 소매 상권,"분석 결과, 종로구 혜화동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,512개의 점포 중, 약 527개가 이 핵심 상권 유형에 해당합니다."
중구,광희동,10,3569,37.56478587634014,127.00301564216261,788,56,37,60,1513,114,169,144,48,640,대형 소매 상권,1,1971,소형 소매 상권,"분석 결과, 중구 광희동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 3,569개의 점포 중, 약 1,971개가 이 핵심 상권 유형에 해당합니다."
중구,다산동,10,773,37.55608088109274,127.00998374959042,147,44,37,21,161,58,16,45,33,211,중형 음식 상권,1,313,소형 소매 상권,"분석 결과, 중구 다산동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 773개의 점포 중, 약 313개가 이 핵심 상권 유형에 해당합니다."
중구,동화동,10,400,37.561958296868596,127.0170771059796,43,26,13,33,92,42,5,12,23,111,소형 음식 상권,1,178,소형 소매 상권,"분석 결과, 중구 동화동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 400개의 점포 중, 약 178개가 이 핵심 상권 유형에 해당합니다."
중구,명동,10,4277,37.56448726300379,126.98392969505464,813,97,154,111,804,213,193,700,61,1131,대형 음식 상권,1,2023,소형 소매 상권,"분석 결과, 중구 명동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 4,277개의 점포 중, 약 2,023개가 이 핵심 상권 유형에 해당합니다."
중구,소공동,10,2562,37.563294561339696,126.97566446717101,470,50,62,43,806,81,35,266,30,719,대형 소매 상권,1,1242,소형 소매 상권,"분석 결과, 중구 소공동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,562개의 점포 중, 약 1,242개가 이 핵심 상권 유형에 해당합니다."
중구,신당5동,10,627,37.56460464525331,127.01997718974175,60,17,25,27,129,63,12,21,24,249,소형 음식 상권,1,238,소형 소매 상권,"분석 결과, 중구 신당5동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 627개의 점포 중, 약 238개가 이 핵심 상권 유형에 해당합니다."
중구,신당동,10,1383,37.565408106244504,127.01412577380515,126,17,19,92,534,89,24,141,30,311,대형 소매 상권,1,840,소형 소매 상권,"분석 결과, 중구 신당동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,383개의 점포 중, 약 840개가 이 핵심 상권 유형에 해당합니다."
중구,약수동,10,524,37.55214020387351,127.00999887840507,56,44,42,30,115,61,5,11,17,143,소형 음식 상권,1,220,소형 소매 상권,"분석 결과, 중구 약수동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 524개의 점포 중, 약 220개가 이 핵심 상권 유형에 해당합니다."
중구,을지로동,10,2658,37.56594982078328,126.99486753810079,1050,39,36,73,506,62,54,94,40,704,대형 과학·기술 상권,1,803,소형 소매 상권,"분석 결과, 중구 을지로동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,658개의 점포 중, 약 803개가 이 핵심 상권 유형에 해당합니다."
중구,장충동,10,478,37.56051575234018,127.00507079120807,88,18,3,9,105,29,31,29,14,152,소형 음식 상권,1,191,소형 소매 상권,"분석 결과, 중구 장충동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 478개의 점포 중, 약 191개가 이 핵심 상권 유형에 해당합니다."
중구,중림동,10,541,37.55827120367974,126.96655296429876,74,23,15,23,95,33,28,22,19,209,소형 음식 상권,1,202,소형 소매 상권,"분석 결과, 중구 중림동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 541개의 점포 중, 약 202개가 이 핵심 상권 유형에 해당합니다."
중구,청구동,10,338,37.55735520118906,127.01372197636412,68,44,11,19,70,43,4,9,16,54,소형 소매 상권,1,129,소형 소매 상권,"분석 결과, 중구 청구동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 338개의 점포 중, 약 129개가 이 핵심 상권 유형에 해당합니다."
중구,필동,10,1740,37.56089091887177,126.99499657474762,723,59,20,38,184,59,49,97,34,477,대형 과학·기술 상권,1,422,소형 소매 상권,"분석 결과, 중구 필동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,740개의 점포 중, 약 422개가 이 핵심 상권 유형에 해당합니다."
중구,황학동,10,1014,37.56770954515956,127.02093370142987,69,19,21,37,433,61,29,18,28,299,중형 소매 상권,1,566,소형 소매 상권,"분석 결과, 중구 황학동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,014개의 점포 중, 약 566개가 이 핵심 상권 유형에 해당합니다."
중구,회현동,10,3197,37.55855169911101,126.97795773917264,168,35,66,32,2005,125,62,98,26,580,대형 소매 상권,1,2289,소형 소매 상권,"분석 결과, 중구 회현동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 3,197개의 점포 중, 약 2,289개가 이 핵심 상권 유형에 해당합니다."
중랑구,망우3동,10,494,37.59291090804362,127.09850114636734,55,31,16,22,125,82,2,43,15,103,소형 소매 상권,1,223,소형 소매 상권,"분석 결과, 중랑구 망우3동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 494개의 점포 중, 약 223개가 이 핵심 상권 유형에 해당합니다."
중랑구,망우본동,10,1721,37.59985201781164,127.10038399954749,104,96,80,66,437,241,25,58,91,523,대형 음식 상권,1,757,소형 소매 상권,"분석 결과, 중랑구 망우본동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,721개의 점포 중, 약 757개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목2동,10,927,37.58976680520832,127.07861574047433,74,48,22,34,229,163,10,36,34,277,중형 음식 상권,1,365,소형 소매 상권,"분석 결과, 중랑구 면목2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 927개의 점포 중, 약 365개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목3.8동,10,1206,37.58390815504087,127.09107340378196,78,58,35,55,297,158,17,41,77,390,대형 음식 상권,1,522,소형 소매 상권,"분석 결과, 중랑구 면목3.8동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,206개의 점포 중, 약 522개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목4동,10,509,37.57419192560531,127.08371705714436,51,48,10,28,116,87,3,24,21,121,소형 음식 상권,1,202,소형 소매 상권,"분석 결과, 중랑구 면목4동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 509개의 점포 중, 약 202개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목5동,10,371,37.58450239911939,127.08035669805358,38,18,7,22,88,60,5,22,16,95,소형 음식 상권,1,160,소형 소매 상권,"분석 결과, 중랑구 면목5동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 371개의 점포 중, 약 160개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목7동,10,855,37.57908732290039,127.08680267364984,59,47,56,43,215,144,9,29,45,208,중형 소매 상권,1,397,소형 소매 상권,"분석 결과, 중랑구 면목7동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 855개의 점포 중, 약 397개가 이 핵심 상권 유형에 해당합니다."
중랑구,면목본동,10,1394,37.58837217444563,127.08909257160182,96,69,63,75,391,190,15,47,64,384,대형 소매 상권,1,655,소형 소매 상권,"분석 결과, 중랑구 면목본동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,394개의 점포 중, 약 655개가 이 핵심 상권 유형에 해당합니다."
중랑구,묵1동,10,905,37.61415730060012,127.07993796959833,70,84,31,56,203,123,6,29,48,255,중형 음식 상권,1,373,소형 소매 상권,"분석 결과, 중랑구 묵1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 905개의 점포 중, 약 373개가 이 핵심 상권 유형에 해당합니다."
중랑구,묵2동,10,899,37.60992514196154,127.07641847098175,95,53,25,48,200,139,5,55,50,229,중형 음식 상권,1,383,소형 소매 상권,"분석 결과, 중랑구 묵2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 899개의 점포 중, 약 383개가 이 핵심 상권 유형에 해당합니다."
중랑구,상봉1동,10,641,37.599955179248454,127.0894140014889,52,60,20,28,184,89,4,23,26,155,소형 소매 상권,1,285,소형 소매 상권,"분석 결과, 중랑구 상봉1동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 641개의 점포 중, 약 285개가 이 핵심 상권 유형에 해당합니다."
중랑구,상봉2동,10,1502,37.59447037541254,127.08383864786622,76,53,63,73,272,174,53,61,117,560,대형 음식 상권,1,639,소형 소매 상권,"분석 결과, 중랑구 상봉2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,502개의 점포 중, 약 639개가 이 핵심 상권 유형에 해당합니다."
중랑구,신내1동,10,1030,37.60779670926568,127.09997542816191,188,120,32,38,179,111,1,32,53,276,중형 음식 상권,1,335,소형 소매 상권,"분석 결과, 중랑구 신내1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,030개의 점포 중, 약 335개가 이 핵심 상권 유형에 해당합니다."
중랑구,신내2동,9,606,37.61060225161156,127.09378550124084,62,105,30,29,126,86,0,35,17,116,소형 소매 상권,1,237,소형 소매 상권,"분석 결과, 중랑구 신내2동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 606개의 점포 중, 약 237개가 이 핵심 상권 유형에 해당합니다."
